Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,Kitche0.0001bvGr,KitchenQual,TotRmsAbvGrd,Functio0.0001l,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1220.00,160.00,RM,21.00,1680.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.00,5.00,1971.00,1971.00,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.00,TA,TA,CBlock,TA,TA,No,Unf,0.00,Unf,0.00,672.00,672.00,GasA,TA,Y,SBrkr,672.00,546.00,0.00,1218.00,0.00,0.00,1.00,1.00,3.00,1.00,TA,7.00,Typ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,201.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2006.00,WD,Abnorml,91500.00
1221.00,20.00,RL,66.00,7800.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,5.00,1964.00,1964.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,TA,TA,CBlock,TA,TA,No,Rec,312.00,LwQ,600.00,0.00,912.00,GasA,TA,Y,SBrkr,912.00,0.00,0.00,912.00,0.00,0.00,1.00,0.00,2.00,1.00,TA,5.00,Typ,0.00,Attchd,1964.00,Unf,1.00,288.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2006.00,WD,Abnorml,115000.00
1222.00,20.00,RL,55.00,8250.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.00,5.00,1968.00,1968.00,Hip,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,CBlock,TA,TA,No,BLQ,250.00,LwQ,492.00,210.00,952.00,GasA,Ex,Y,SBrkr,1211.00,0.00,0.00,1211.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,5.00,Typ,1.00,Attchd,1968.00,Unf,1.00,322.00,TA,TA,Y,0.00,63.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00,WD,Normal,134000.00
1223.00,50.00,RL,78.00,10496.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Artery,Norm,1Fam,1.5Fin,6.00,6.00,1949.00,1950.00,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.00,TA,TA,CBlock,TA,TA,Mn,Rec,196.00,Unf,0.00,844.00,1040.00,GasA,Ex,Y,SBrkr,1168.00,678.00,0.00,1846.00,0.00,0.00,2.00,0.00,3.00,1.00,TA,7.00,Typ,1.00,Attchd,1949.00,Unf,1.00,315.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2007.00,WD,Normal,143000.00
1224.00,20.00,RL,89.00,10680.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,3.00,1951.00,1951.00,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.00,TA,TA,CBlock,TA,Fa,No,LwQ,756.00,Unf,0.00,1380.00,2136.00,GasA,TA,N,FuseA,2136.00,0.00,0.00,2136.00,0.00,0.00,2.00,0.00,4.00,1.00,TA,7.00,Mod,0.00,Detchd,1951.00,Unf,2.00,528.00,TA,TA,Y,0.00,30.00,0.00,0.00,0.00,0.00,0.00,10.00,2006.00,WD,Normal,137900.00
1225.00,60.00,RL,60.00,15384.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7.00,5.00,2004.00,2005.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,Gd,TA,PConc,Gd,TA,Av,GLQ,724.00,Unf,0.00,64.00,788.00,GasA,Ex,Y,SBrkr,788.00,702.00,0.00,1490.00,1.00,0.00,2.00,1.00,3.00,1.00,Gd,8.00,Typ,1.00,Attchd,2004.00,Fin,2.00,388.00,TA,TA,Y,100.00,75.00,0.00,0.00,0.00,0.00,0.00,2.00,2008.00,WD,Normal,184000.00
1226.00,80.00,RL,65.00,10482.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,SLvl,6.00,8.00,1958.00,1958.00,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.00,TA,Gd,CBlock,TA,TA,Av,GLQ,507.00,Unf,0.00,81.00,588.00,GasA,Ex,Y,SBrkr,1138.00,0.00,0.00,1138.00,0.00,1.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1958.00,RFn,1.00,264.00,TA,TA,Y,224.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00,WD,Normal,145000.00
1227.00,60.00,RL,86.00,14598.00,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6.00,5.00,2007.00,2007.00,Gable,CompShg,VinylSd,VinylSd,Stone,74.00,Gd,TA,PConc,Gd,TA,Mn,Unf,0.00,Unf,0.00,894.00,894.00,GasA,Ex,Y,SBrkr,894.00,1039.00,0.00,1933.00,0.00,0.00,2.00,1.00,4.00,1.00,Gd,9.00,Typ,1.00,BuiltIn,2007.00,Fin,3.00,668.00,TA,TA,Y,100.00,18.00,0.00,0.00,0.00,0.00,0.00,1.00,2008.00,WD,Normal,214000.00
1228.00,20.00,RL,72.00,8872.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,8.00,1965.00,2008.00,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.00,TA,TA,CBlock,TA,TA,No,ALQ,595.00,Unf,0.00,317.00,912.00,GasA,Ex,Y,SBrkr,912.00,0.00,0.00,912.00,1.00,0.00,1.00,0.00,2.00,1.00,Gd,5.00,Typ,0.00,Detchd,1992.00,Unf,2.00,576.00,TA,TA,Y,0.00,240.00,0.00,0.00,0.00,0.00,0.00,12.00,2008.00,WD,Normal,147000.00
1229.00,120.00,RL,65.00,8769.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9.00,5.00,2008.00,2008.00,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.00,Ex,TA,PConc,Ex,TA,No,GLQ,1540.00,Unf,0.00,162.00,1702.00,GasA,Ex,Y,SBrkr,1702.00,0.00,0.00,1702.00,1.00,0.00,1.00,1.00,1.00,1.00,Ex,7.00,Typ,1.00,Attchd,2008.00,Fin,3.00,1052.00,TA,TA,Y,0.00,72.00,0.00,0.00,224.00,0.00,0.00,10.00,2008.00,New,Partial,367294.00
1230.00,80.00,RL,70.00,7910.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,SLvl,5.00,5.00,1960.00,1960.00,Hip,CompShg,BrkFace,HdBoard,None,0.00,TA,TA,CBlock,TA,TA,No,ALQ,666.00,Unf,0.00,409.00,1075.00,GasA,Gd,Y,SBrkr,1507.00,0.00,0.00,1507.00,0.00,0.00,2.00,0.00,4.00,1.00,TA,7.00,Maj1,0.00,Basment,1960.00,Unf,1.00,404.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00,WD,Normal,127000.00
1231.00,90.00,RL,0.00,18890.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5.00,5.00,1977.00,1977.00,Shed,CompShg,Plywood,Plywood,None,1.00,TA,TA,CBlock,Gd,TA,No,GLQ,498.00,Rec,211.00,652.00,1361.00,GasA,Ex,Y,SBrkr,1361.00,1259.00,0.00,2620.00,0.00,0.00,2.00,2.00,4.00,2.00,TA,12.00,Typ,1.00,BuiltIn,1977.00,RFn,2.00,600.00,TA,TA,N,155.00,24.00,145.00,0.00,0.00,0.00,8300.00,8.00,2007.00,WD,Normal,190000.00
1232.00,90.00,RL,70.00,7728.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,Duplex,SLvl,5.00,6.00,1962.00,1962.00,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.00,TA,TA,CBlock,TA,TA,Av,ALQ,803.00,Unf,0.00,303.00,1106.00,GasA,TA,Y,SBrkr,1190.00,0.00,0.00,1190.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1962.00,Unf,2.00,540.00,TA,TA,Y,0.00,18.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00,WD,Normal,132500.00
1233.00,90.00,RL,70.00,9842.00,Pave,Reg,Lvl,AllPub,FR2,Gtl,0.0001mes,Norm,Norm,Duplex,1Story,4.00,5.00,1962.00,1962.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,Slab,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GasA,TA,Y,SBrkr,1224.00,0.00,0.00,1224.00,0.00,0.00,2.00,0.00,2.00,2.00,TA,6.00,Typ,0.00,CarPort,1962.00,Unf,2.00,462.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2007.00,WD,Normal,101800.00
1234.00,20.00,RL,0.00,12160.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,5.00,1959.00,1959.00,Hip,CompShg,Plywood,Plywood,BrkFace,180.00,TA,TA,CBlock,TA,TA,No,Rec,1000.00,Unf,0.00,188.00,1188.00,GasA,Fa,Y,SBrkr,1188.00,0.00,0.00,1188.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1959.00,RFn,2.00,531.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2010.00,COD,Abnorml,142000.00
1235.00,70.00,RH,55.00,8525.00,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5.00,6.00,1911.00,1950.00,Gable,CompShg,MetalSd,MetalSd,None,0.00,TA,TA,PConc,TA,TA,Av,Unf,0.00,Unf,0.00,940.00,940.00,GasA,TA,N,FuseA,1024.00,940.00,0.00,1964.00,0.00,0.00,1.00,1.00,4.00,1.00,TA,7.00,Typ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,0.00,192.00,0.00,0.00,0.00,0.00,0.00,11.00,2008.00,WD,Abnorml,130000.00
1236.00,70.00,RL,96.00,13132.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5.00,5.00,1914.00,1950.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.00,Unf,0.00,747.00,747.00,GasA,Gd,Y,FuseF,892.00,892.00,0.00,1784.00,0.00,0.00,1.00,1.00,4.00,1.00,TA,9.00,Typ,0.00,Detchd,1914.00,Unf,1.00,180.00,Fa,Fa,N,203.00,40.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00,WD,Normal,138887.00
1237.00,160.00,RL,36.00,2628.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7.00,5.00,2003.00,2003.00,Gable,CompShg,VinylSd,Wd Shng,Stone,106.00,Gd,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,764.00,764.00,GasA,Ex,Y,SBrkr,764.00,862.00,0.00,1626.00,0.00,0.00,2.00,1.00,2.00,1.00,Gd,6.00,Typ,0.00,BuiltIn,2003.00,RFn,2.00,474.00,TA,TA,Y,0.00,27.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00,WD,Normal,175500.00
1238.00,60.00,RL,41.00,12393.00,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.00,5.00,2004.00,2005.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,Gd,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,847.00,847.00,GasA,Ex,Y,SBrkr,847.00,1101.00,0.00,1948.00,0.00,0.00,2.00,1.00,4.00,1.00,Gd,8.00,Typ,1.00,BuiltIn,2004.00,Fin,2.00,434.00,TA,TA,Y,100.00,48.00,0.00,0.00,0.00,0.00,0.00,9.00,2006.00,WD,Normal,195000.00
1239.00,20.00,RL,63.00,13072.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6.00,5.00,2005.00,2005.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,Gd,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,1141.00,1141.00,GasA,Ex,Y,SBrkr,1141.00,0.00,0.00,1141.00,0.00,0.00,1.00,1.00,3.00,1.00,TA,6.00,Typ,0.00,Detchd,2005.00,Unf,2.00,484.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2006.00,WD,Abnorml,142500.00
1240.00,20.00,RL,64.00,9037.00,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.00,5.00,2006.00,2006.00,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.00,Gd,TA,PConc,Gd,TA,Av,GLQ,428.00,Unf,0.00,1048.00,1476.00,GasA,Ex,Y,SBrkr,1484.00,0.00,0.00,1484.00,0.00,0.00,2.00,0.00,2.00,1.00,Ex,6.00,Typ,1.00,Attchd,2006.00,RFn,2.00,472.00,TA,TA,Y,120.00,33.00,0.00,0.00,0.00,0.00,0.00,12.00,2007.00,WD,Normal,265900.00
1241.00,60.00,RL,65.00,8158.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.00,5.00,2003.00,2003.00,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.00,Gd,TA,PConc,Gd,TA,No,GLQ,550.00,Unf,0.00,334.00,884.00,GasA,Ex,Y,SBrkr,884.00,884.00,0.00,1768.00,1.00,0.00,2.00,1.00,3.00,1.00,Gd,8.00,Typ,0.00,Attchd,2003.00,RFn,2.00,543.00,TA,TA,Y,0.00,63.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00,WD,Normal,224900.00
1242.00,20.00,RL,83.00,9849.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.00,6.00,2007.00,2007.00,Hip,CompShg,VinylSd,VinylSd,Stone,0.00,Gd,TA,PConc,Gd,TA,Av,Unf,0.00,Unf,0.00,1689.00,1689.00,GasA,Ex,Y,SBrkr,1689.00,0.00,0.00,1689.00,0.00,0.00,2.00,0.00,3.00,1.00,Gd,7.00,Typ,0.00,Attchd,2007.00,RFn,3.00,954.00,TA,TA,Y,0.00,56.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00,New,Partial,248328.00
1243.00,85.00,RL,85.00,10625.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7.00,6.00,1974.00,1974.00,Gable,CompShg,Plywood,Plywood,BrkFace,81.00,TA,TA,CBlock,Gd,TA,Gd,GLQ,885.00,LwQ,168.00,0.00,1053.00,GasA,TA,Y,SBrkr,1173.00,0.00,0.00,1173.00,1.00,0.00,2.00,0.00,3.00,1.00,Gd,6.00,Typ,2.00,Attchd,1974.00,RFn,2.00,528.00,TA,TA,Y,0.00,120.00,0.00,0.00,0.00,0.00,0.00,1.00,2010.00,WD,Family,170000.00
1244.00,20.00,RL,107.00,13891.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10.00,5.00,2006.00,2006.00,Gable,CompShg,VinylSd,VinylSd,0.00,0.00,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.00,Unf,0.00,690.00,2076.00,GasA,Ex,Y,SBrkr,2076.00,0.00,0.00,2076.00,1.00,0.00,2.00,1.00,2.00,1.00,Ex,7.00,Typ,1.00,Attchd,2006.00,Fin,3.00,850.00,TA,TA,Y,216.00,229.00,0.00,0.00,0.00,0.00,0.00,9.00,2006.00,New,Partial,465000.00
1245.00,70.00,RL,0.00,11435.00,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8.00,7.00,1929.00,1950.00,Gable,CompShg,BrkFace,Stucco,None,0.00,TA,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,792.00,792.00,GasA,Fa,Y,SBrkr,792.00,725.00,0.00,1517.00,0.00,0.00,1.00,0.00,3.00,1.00,Gd,7.00,Typ,2.00,Detchd,1931.00,Unf,2.00,400.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00,WD,Normal,230000.00
1246.00,80.00,RL,78.00,12090.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6.00,7.00,1984.00,2003.00,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.00,TA,TA,CBlock,Gd,TA,No,Unf,0.00,Unf,0.00,585.00,585.00,GasA,Ex,Y,SBrkr,1140.00,728.00,0.00,1868.00,0.00,0.00,3.00,1.00,3.00,1.00,TA,7.00,Typ,1.00,BuiltIn,1984.00,Fin,2.00,477.00,TA,TA,Y,268.00,112.00,0.00,0.00,147.00,0.00,0.00,1.00,2007.00,WD,Abnorml,178000.00
1247.00,60.00,FV,65.00,8125.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.00,5.00,2005.00,2006.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,Gd,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,756.00,756.00,GasA,Ex,Y,SBrkr,756.00,797.00,0.00,1553.00,0.00,0.00,2.00,1.00,3.00,1.00,Gd,6.00,Typ,0.00,Attchd,2005.00,RFn,2.00,615.00,TA,TA,Y,0.00,45.00,0.00,0.00,0.00,0.00,0.00,3.00,2006.00,New,Partial,186500.00
1248.00,80.00,RL,0.00,12328.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6.00,5.00,1976.00,1976.00,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.00,TA,TA,CBlock,TA,TA,Av,GLQ,539.00,Unf,0.00,473.00,1012.00,GasA,TA,Y,SBrkr,1034.00,0.00,0.00,1034.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1976.00,Unf,3.00,888.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2010.00,WD,Normal,169900.00
1249.00,75.00,RM,60.00,9600.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6.00,5.00,1917.00,1950.00,Gable,CompShg,AsbShng,AsbShng,None,0.00,TA,TA,BrkTil,Gd,TA,No,Rec,319.00,Unf,0.00,416.00,735.00,OthW,Fa,N,SBrkr,1134.00,924.00,0.00,2058.00,0.00,0.00,1.00,1.00,3.00,1.00,TA,8.00,Typ,1.00,Detchd,1950.00,Unf,2.00,396.00,Fa,Fa,P,0.00,0.00,259.00,0.00,0.00,0.00,0.00,4.00,2008.00,WD,Normal,129500.00
1250.00,20.00,RL,60.00,7200.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,7.00,1950.00,1950.00,Gable,CompShg,MetalSd,MetalSd,None,0.00,TA,TA,CBlock,TA,TA,No,BLQ,534.00,Rec,96.00,246.00,876.00,GasA,TA,Y,SBrkr,988.00,0.00,0.00,988.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1950.00,Unf,1.00,276.00,TA,TA,Y,0.00,80.00,0.00,0.00,0.00,0.00,0.00,5.00,2007.00,WD,Normal,119000.00
1251.00,20.00,RL,93.00,11160.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,7.00,5.00,1968.00,1968.00,Hip,CompShg,BrkFace,BrkFace,None,0.00,Gd,TA,CBlock,TA,TA,No,ALQ,1065.00,Unf,0.00,1045.00,2110.00,GasA,Ex,Y,SBrkr,2110.00,0.00,0.00,2110.00,1.00,0.00,2.00,1.00,3.00,1.00,Ex,8.00,Typ,2.00,Attchd,1968.00,Fin,2.00,522.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2010.00,WD,Normal,244000.00
1252.00,120.00,RL,0.00,3136.00,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.00,5.00,2003.00,2003.00,Gable,CompShg,VinylSd,Wd Shng,Stone,163.00,Gd,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,1405.00,1405.00,GasA,Ex,Y,SBrkr,1405.00,0.00,0.00,1405.00,0.00,0.00,2.00,0.00,2.00,1.00,Gd,6.00,Typ,1.00,Attchd,2003.00,RFn,2.00,478.00,TA,TA,Y,148.00,36.00,0.00,0.00,0.00,0.00,0.00,3.00,2006.00,WD,Normal,171750.00
1253.00,20.00,RL,62.00,9858.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.00,6.00,1968.00,1968.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,CBlock,TA,TA,No,BLQ,510.00,Unf,0.00,354.00,864.00,GasA,TA,Y,SBrkr,874.00,0.00,0.00,874.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,5.00,Typ,0.00,Attchd,1968.00,RFn,1.00,288.00,TA,TA,Y,33.00,0.00,0.00,0.00,0.00,0.00,600.00,11.00,2009.00,WD,Normal,130000.00
1254.00,60.00,RL,0.00,17542.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7.00,7.00,1974.00,2003.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,Gd,TA,CBlock,TA,TA,Gd,LwQ,125.00,ALQ,1031.00,36.00,1192.00,GasA,TA,Y,SBrkr,1516.00,651.00,0.00,2167.00,1.00,0.00,2.00,1.00,3.00,1.00,Gd,9.00,Typ,2.00,Attchd,1974.00,RFn,2.00,518.00,TA,TA,Y,220.00,47.00,0.00,0.00,0.00,0.00,0.00,7.00,2007.00,WD,Normal,294000.00
1255.00,60.00,RL,60.00,6931.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7.00,5.00,2003.00,2004.00,Gable,CompShg,VinylSd,VinylSd,Stone,92.00,Gd,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,746.00,746.00,GasA,Ex,Y,SBrkr,760.00,896.00,0.00,1656.00,0.00,0.00,2.00,1.00,3.00,1.00,Gd,7.00,Typ,1.00,BuiltIn,2003.00,Fin,2.00,397.00,TA,TA,Y,178.00,128.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00,WD,Normal,165400.00
1256.00,50.00,RM,52.00,6240.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6.00,6.00,1931.00,1950.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,TA,TA,BrkTil,TA,Fa,No,LwQ,425.00,Unf,0.00,459.00,884.00,GasA,TA,Y,FuseA,959.00,408.00,0.00,1367.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,1.00,Detchd,1978.00,Unf,1.00,560.00,TA,TA,Y,0.00,0.00,0.00,0.00,120.00,0.00,0.00,11.00,2007.00,WD,Normal,127500.00
1257.00,20.00,RL,91.00,14303.00,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8.00,5.00,1994.00,1994.00,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.00,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.00,Unf,0.00,672.00,1986.00,GasA,Ex,Y,SBrkr,1987.00,0.00,0.00,1987.00,1.00,0.00,2.00,0.00,2.00,1.00,Gd,7.00,Typ,1.00,Attchd,1994.00,Fin,2.00,691.00,TA,TA,Y,262.00,36.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00,WD,Normal,301500.00
1258.00,30.00,RL,56.00,4060.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5.00,8.00,1922.00,1950.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,TA,TA,PConc,Fa,TA,No,Unf,0.00,Unf,0.00,864.00,864.00,GasA,Ex,Y,SBrkr,864.00,0.00,0.00,864.00,0.00,0.00,1.00,0.00,2.00,1.00,TA,4.00,Typ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,0.00,96.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00,WD,Normal,99900.00
1259.00,80.00,RL,59.00,9587.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7.00,5.00,2005.00,2005.00,Gable,CompShg,VinylSd,VinylSd,Stone,182.00,Gd,TA,PConc,Gd,TA,Gd,GLQ,655.00,Unf,0.00,201.00,856.00,GasA,Ex,Y,SBrkr,1166.00,0.00,0.00,1166.00,1.00,0.00,2.00,0.00,2.00,1.00,Gd,5.00,Typ,0.00,Attchd,2005.00,Fin,2.00,400.00,TA,TA,Y,212.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00,WD,Normal,190000.00
1260.00,20.00,RL,65.00,9750.00,Pave,Reg,Lvl,AllPub,FR2,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,6.00,8.00,1969.00,1969.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,CBlock,Gd,TA,No,ALQ,602.00,LwQ,438.00,14.00,1054.00,GasA,Gd,Y,SBrkr,1054.00,0.00,0.00,1054.00,1.00,0.00,1.00,1.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1969.00,Unf,2.00,460.00,TA,TA,Y,180.00,0.00,0.00,0.00,80.00,0.00,0.00,7.00,2008.00,WD,Normal,151000.00
1261.00,60.00,RL,0.00,24682.00,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6.00,5.00,1999.00,1999.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,TA,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,841.00,841.00,GasA,Ex,Y,SBrkr,892.00,783.00,0.00,1675.00,0.00,0.00,2.00,1.00,3.00,1.00,TA,7.00,Typ,1.00,BuiltIn,1999.00,Fin,2.00,502.00,TA,TA,Y,0.00,103.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00,WD,Normal,181000.00
